,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
228,RCOM,EQ,2018-04-13,22.25,22.35,22.75,22.1,22.35,22.3,22.44,41873420,939588061.5,30526,4688346,11.2,4,2018,24.55758240358368,0.0022471910112360494,Slight or No change
229,RCOM,EQ,2018-04-16,22.3,22.1,22.45,20.8,21.1,21.05,21.43,78439644,1681293147.25,68091,11235504,14.32,4,2018,24.541510315560668,-0.056053811659192876,Slight or No change
230,RCOM,EQ,2018-04-17,21.05,21.3,21.85,20.95,21.15,21.1,21.32,57097485,1217238770.45,53401,7345819,12.87,4,2018,24.53006971739131,0.002375296912114022,Slight or No change
231,RCOM,EQ,2018-04-18,21.1,21.25,21.45,20.8,21.05,21.0,21.13,38535617,814321994.35,32104,5109949,13.26,4,2018,24.52216739058692,-0.004739336492891044,Slight or No change
232,RCOM,EQ,2018-04-19,21.0,21.05,21.15,20.3,20.65,20.8,20.71,44390029,919479557.45,30873,7023459,15.82,4,2018,24.512593857179287,-0.00952380952380949,Slight or No change
233,RCOM,EQ,2018-04-20,20.8,20.5,20.9,20.25,20.3,20.4,20.54,35145380,721716909.9,24049,6975035,19.85,4,2018,24.50423606622787,-0.019230769230769384,Slight or No change
234,RCOM,EQ,2018-04-23,20.4,20.3,20.75,19.8,19.9,19.95,20.21,32593683,658844748.8,24067,5007946,15.36,4,2018,24.495668870834102,-0.022058823529411686,Slight or No change
235,RCOM,EQ,2018-04-24,19.95,19.9,20.1,16.85,18.0,17.95,18.25,120063178,2191153414.75,74403,16823540,14.01,4,2018,24.450623049029495,-0.10025062656641603,Slight or No change
236,RCOM,EQ,2018-04-25,17.95,17.9,18.65,17.2,17.5,17.65,17.84,84239277,1502717012.75,58562,12134359,14.4,4,2018,24.41794455222859,-0.016713091922005652,Slight or No change
237,RCOM,EQ,2018-04-26,17.65,17.5,17.5,16.25,16.8,16.8,16.83,83721297,1409329423.65,56506,10703133,12.78,4,2018,24.381736648656986,-0.048158640226628746,Slight or No change
238,RCOM,EQ,2018-04-27,16.8,16.85,17.0,15.65,15.8,15.95,16.43,45723000,751317370.8,37810,8014597,17.53,4,2018,24.359906559308946,-0.05059523809523814,Slight or No change
239,RCOM,EQ,2018-04-30,15.95,15.65,15.9,14.65,15.25,15.3,15.2,78831548,1198458334.8,55017,17017863,21.59,4,2018,24.319644753535254,-0.04075235109717856,Slight or No change
240,RCOM,EQ,2018-05-02,15.3,15.25,17.9,15.0,16.15,16.05,16.75,170980066,2863129389.55,109105,22458105,13.13,5,2018,24.2406977129637,0.0490196078431373,Slight or No change
241,RCOM,EQ,2018-05-03,16.05,16.0,16.1,14.85,15.1,15.05,15.39,72648942,1117776208.25,48004,9409169,12.95,5,2018,24.20356786079096,-0.06230529595015577,Slight or No change
242,RCOM,EQ,2018-05-04,15.05,15.1,15.9,14.5,15.3,15.35,15.25,85210340,1299805048.5,48783,12564713,14.75,5,2018,24.161813385219414,0.019933554817275656,Slight or No change
243,RCOM,EQ,2018-05-07,15.35,15.2,15.8,15.15,15.5,15.55,15.44,46573218,719296643.1,34724,6565999,14.1,5,2018,24.13967197690997,0.013029315960912058,Slight or No change
244,RCOM,EQ,2018-05-08,15.55,15.5,15.65,15.0,15.15,15.15,15.26,44817230,683864703.2,26760,6541605,14.6,5,2018,24.117485411658027,-0.025723472668810365,Slight or No change
245,RCOM,EQ,2018-05-09,15.15,15.15,15.3,14.85,15.05,15.05,15.12,33575484,507628086.4,24189,4572952,13.62,5,2018,24.100751089685758,-0.0066006600660065695,Slight or No change
246,RCOM,EQ,2018-05-10,15.05,15.1,15.15,13.65,13.9,13.95,14.18,76169836,1079980221.45,54248,10878763,14.28,5,2018,24.05842914016743,-0.07308970099667789,Slight or No change
247,RCOM,EQ,2018-05-11,13.95,13.9,14.85,13.3,13.7,13.7,13.83,78590981,1086718363.35,48959,8791571,11.19,5,2018,24.014059408291583,-0.017921146953404965,Slight or No change
248,RCOM,EQ,2018-05-14,13.7,13.4,13.7,13.1,13.6,13.5,13.41,49832444,668094892.2,28898,4932579,9.9,5,2018,23.9855804003283,-0.014598540145985384,Slight or No change
249,RCOM,EQ,2018-05-15,13.5,13.3,13.65,11.4,12.55,12.4,12.53,110886575,1389874313.55,53588,19326618,17.43,5,2018,23.91616924848174,-0.08148148148148149,Slight or No change
250,RCOM,EQ,2018-05-16,12.4,11.35,11.95,9.85,10.45,10.5,10.6,209312442,2219280918.05,118521,36614193,17.49,5,2018,23.766141307131534,-0.15322580645161288,Slight or No change
251,RCOM,EQ,2018-05-17,10.5,10.4,17.75,10.05,17.4,16.4,14.13,556849068,7867071845.7,317217,51044560,9.17,5,2018,23.55333017344924,0.5619047619047617,Slight positive
252,RCOM,EQ,2018-05-18,16.4,18.0,21.3,13.15,15.25,15.3,17.2,827714011,14234657994.25,591969,69305961,8.37,5,2018,23.21349716501822,-0.06707317073170715,Slight or No change
253,RCOM,EQ,2018-05-21,15.3,14.9,16.3,12.75,13.55,13.35,14.34,294901978,4227670613.2,215177,34974259,11.86,5,2018,23.070890517128202,-0.12745098039215697,Slight or No change
254,RCOM,EQ,2018-05-22,13.35,13.7,15.95,12.85,14.35,14.35,14.21,291907798,4147503606.35,202922,24345677,8.34,5,2018,22.94784481162755,0.07490636704119846,Slight or No change
255,RCOM,EQ,2018-05-23,14.35,14.5,14.9,13.9,14.4,14.2,14.36,112959431,1621802452.65,78320,11350560,10.05,5,2018,22.9003420615241,-0.010452961672473893,Slight or No change
256,RCOM,EQ,2018-05-24,14.2,14.8,14.9,13.95,14.15,14.15,14.29,69390815,991469434.55,44428,7832480,11.29,5,2018,22.871249905586367,-0.0035211267605632646,Slight or No change
257,RCOM,EQ,2018-05-25,14.15,14.25,14.7,13.75,14.3,14.3,14.23,76758735,1092554818.85,51101,9213787,12.0,5,2018,22.839842896649504,0.010600706713780994,Slight or No change
258,RCOM,EQ,2018-05-28,14.3,14.3,16.15,14.1,15.3,15.3,15.17,139947722,2123333651.65,102310,17379200,12.42,5,2018,22.789805925880714,0.06993006993007,Slight or No change
259,RCOM,EQ,2018-05-29,15.3,15.85,16.8,15.35,15.95,15.95,16.13,201030693,3242529792.0,129624,20494600,10.19,5,2018,22.72521841476919,0.0424836601307188,Slight or No change
260,RCOM,EQ,2018-05-30,15.95,16.75,18.3,16.3,17.5,17.5,17.42,380345916,6626045829.65,247953,30777209,8.09,5,2018,22.63350452629782,0.09717868338557989,Slight or No change
261,RCOM,EQ,2018-05-31,17.5,19.25,21.0,17.55,18.5,18.65,19.05,413663689,7879932764.95,289018,52131539,12.6,5,2018,22.558885049325426,0.06571428571428561,Slight or No change
262,RCOM,EQ,2018-06-01,18.65,18.45,18.45,16.2,16.5,16.45,16.92,216035822,3656179118.95,141699,19471720,9.01,6,2018,22.499701743675796,-0.11796246648793562,Slight or No change
263,RCOM,EQ,2018-06-04,16.45,16.55,16.75,15.4,15.85,15.75,15.87,104414076,1657352810.6,69242,9418806,9.02,6,2018,22.468244090184747,-0.04255319148936165,Slight or No change
264,RCOM,EQ,2018-06-05,15.75,15.4,15.55,13.9,14.5,14.45,14.77,134829520,1991030223.15,81406,10797543,8.01,6,2018,22.420277250101943,-0.08253968253968258,Slight or No change
265,RCOM,EQ,2018-06-06,14.45,14.2,16.6,13.95,16.15,16.0,15.64,257142823,4021246152.35,146822,16284182,6.33,6,2018,22.34785397123806,0.10726643598615926,Slight or No change
266,RCOM,EQ,2018-06-07,16.0,16.35,16.55,15.4,15.75,15.75,15.95,150790059,2404414926.8,83766,11395058,7.56,6,2018,22.304496688923017,-0.015625,Slight or No change
267,RCOM,EQ,2018-06-08,15.75,15.75,16.2,15.45,15.85,15.85,15.86,76393521,1211692801.3,47213,7814773,10.23,6,2018,22.283079518675866,0.006349206349206327,Slight or No change
268,RCOM,EQ,2018-06-11,15.85,15.85,16.15,15.5,15.6,15.65,15.83,61042142,966098106.15,36332,7156929,11.72,6,2018,22.26553917132406,-0.012618296529968376,Slight or No change
269,RCOM,EQ,2018-06-12,15.65,15.6,17.0,15.15,16.1,16.1,15.91,128167178,2039107122.1,72745,11130080,8.68,6,2018,22.23149549470875,0.028753993610223683,Slight or No change
270,RCOM,EQ,2018-06-13,16.1,16.1,16.9,15.8,16.1,16.0,16.22,108982896,1767547650.65,60641,7929022,7.28,6,2018,22.202374586941467,-0.006211180124223725,Slight or No change
271,RCOM,EQ,2018-06-14,16.0,16.0,16.25,15.7,15.85,15.9,15.92,54612999,869502146.7,35431,5593689,10.24,6,2018,22.18765015074852,-0.006249999999999978,Slight or No change
272,RCOM,EQ,2018-06-15,15.9,15.85,16.15,15.35,15.4,15.45,15.67,69321675,1086099233.85,41385,12461927,17.98,6,2018,22.167728289171514,-0.028301886792452935,Slight or No change
273,RCOM,EQ,2018-06-18,15.45,15.45,15.6,15.0,15.15,15.15,15.28,56706714,866322692.5,32538,5954335,10.5,6,2018,22.150795274950653,-0.01941747572815522,Slight or No change
274,RCOM,EQ,2018-06-19,15.15,15.1,15.65,14.45,14.7,14.6,14.96,91700952,1372195379.3,55405,10926587,11.92,6,2018,22.12144727552911,-0.0363036303630363,Slight or No change
275,RCOM,EQ,2018-06-20,14.6,14.7,15.95,14.65,15.25,15.3,15.23,103680530,1579228197.8,66412,11755857,11.34,6,2018,22.091601602772982,0.047945205479452024,Slight or No change
276,RCOM,EQ,2018-06-21,15.3,15.3,15.45,14.85,14.9,14.9,15.08,49410698,745300129.4,33623,6349243,12.85,6,2018,22.076637535953896,-0.02614379084967322,Slight or No change
277,RCOM,EQ,2018-06-22,14.9,14.9,15.0,14.6,14.8,14.7,14.77,48302888,713370427.8,29155,6158111,12.75,6,2018,22.061663045192844,-0.0134228187919464,Slight or No change
278,RCOM,EQ,2018-06-25,14.7,14.75,15.15,14.45,14.55,14.65,14.82,46631481,691234138.0,31110,5396361,11.57,6,2018,22.04716647969696,-0.00340136054421758,Slight or No change
279,RCOM,EQ,2018-06-26,14.65,14.55,14.7,14.3,14.4,14.4,14.49,41190381,596807002.4,25953,5600098,13.6,6,2018,22.03397732624268,-0.017064846416382284,Slight or No change
280,RCOM,EQ,2018-06-27,14.4,14.5,14.6,13.0,13.3,13.35,13.61,95060931,1293862454.45,55109,12810345,13.48,6,2018,21.9995489854555,-0.07291666666666674,Slight or No change
281,RCOM,EQ,2018-06-28,13.35,13.3,13.85,13.0,13.4,13.3,13.46,88457968,1190655932.05,45120,14082857,15.92,6,2018,21.96757256879611,-0.0037453183520598232,Slight or No change
282,RCOM,EQ,2018-06-29,13.3,13.5,14.4,13.45,13.65,13.75,13.84,79747928,1103634475.85,46357,8124908,10.19,6,2018,21.940431790121306,0.03383458646616533,Slight or No change
283,RCOM,EQ,2018-07-02,13.75,13.8,13.9,13.1,13.25,13.25,13.38,51948385,694893922.6,48229,8040105,15.48,7,2018,21.921774893991508,-0.036363636363636376,Slight or No change
284,RCOM,EQ,2018-07-03,13.25,13.3,13.5,13.15,13.4,13.35,13.35,31002638,413827037.95,28581,4794257,15.46,7,2018,21.910806593934826,0.007547169811320753,Slight or No change
285,RCOM,EQ,2018-07-04,13.35,13.7,14.05,13.55,13.65,13.65,13.73,62792631,862450766.2,39863,7230392,11.51,7,2018,21.889452705879517,0.022471910112359605,Slight or No change
286,RCOM,EQ,2018-07-05,13.65,13.7,14.1,13.4,13.55,13.5,13.67,58801399,803690925.45,36914,5580247,9.49,7,2018,21.869193747703648,-0.010989010989011061,Slight or No change
287,RCOM,EQ,2018-07-06,13.5,13.6,13.75,13.4,13.6,13.55,13.58,32435975,440411214.5,38644,4365731,13.46,7,2018,21.85812685002442,0.0037037037037037646,Slight or No change
288,RCOM,EQ,2018-07-09,13.55,13.65,13.95,13.55,13.75,13.7,13.73,33787748,463944204.7,30501,5153666,15.25,7,2018,21.846837576304498,0.011070110701106861,Slight or No change
289,RCOM,EQ,2018-07-10,13.7,13.8,14.2,13.75,13.9,13.95,13.96,45386930,633570161.3,25568,7109661,15.66,7,2018,21.832185682171335,0.018248175182481674,Slight or No change
290,RCOM,EQ,2018-07-11,13.95,13.9,14.0,13.5,13.65,13.65,13.71,37838714,518860380.45,30862,5380595,14.22,7,2018,21.819548676179082,-0.02150537634408589,Slight or No change
291,RCOM,EQ,2018-07-12,13.65,13.7,13.95,13.35,13.55,13.5,13.65,35402717,483150745.6,26071,4804650,13.57,7,2018,21.807544074895468,-0.010989010989011061,Slight or No change
292,RCOM,EQ,2018-07-13,13.5,13.7,13.7,12.8,13.0,13.0,13.15,44300827,582605244.25,33790,7939934,17.92,7,2018,21.79166977501148,-0.03703703703703709,Slight or No change
293,RCOM,EQ,2018-07-16,13.0,13.05,13.05,11.8,12.1,12.05,12.25,54413372,666484300.95,41956,9111485,16.74,7,2018,21.7701515424235,-0.07307692307692304,Slight or No change
294,RCOM,EQ,2018-07-17,12.05,12.1,13.8,12.05,13.05,13.05,12.87,88164361,1134934934.7,62595,9506135,10.78,7,2018,21.739053497324296,0.08298755186721984,Slight or No change
295,RCOM,EQ,2018-07-18,13.05,13.1,13.35,12.55,13.25,13.1,12.97,71179171,923240480.85,53504,7460478,10.48,7,2018,21.714251510875023,0.003831417624520883,Slight or No change
296,RCOM,EQ,2018-07-19,13.1,13.3,13.5,12.5,12.9,12.8,12.87,62805761,808493313.9,52190,6064968,9.66,7,2018,21.69172712362403,-0.022900763358778553,Slight or No change
297,RCOM,EQ,2018-07-20,12.8,12.85,13.1,12.6,12.95,12.95,12.87,42705255,549752875.85,39175,6123405,14.34,7,2018,21.676733670668792,0.011718749999999778,Slight or No change
298,RCOM,EQ,2018-07-23,12.95,12.9,13.3,12.5,13.25,13.2,12.94,53401500,691132918.95,51451,10553904,19.76,7,2018,21.658592110427755,0.019305019305019266,Slight or No change
299,RCOM,EQ,2018-07-24,13.2,13.2,13.95,13.05,13.65,13.6,13.59,64724729,879501696.3,46806,10195292,15.75,7,2018,21.637742546651495,0.030303030303030276,Slight or No change
300,RCOM,EQ,2018-07-25,13.6,13.95,15.6,13.75,13.85,13.85,14.36,109394861,1570780505.15,80316,13237928,12.1,7,2018,21.603836191985458,0.018382352941176405,Slight or No change
301,RCOM,EQ,2018-07-26,13.85,13.95,14.2,13.55,13.9,13.8,13.84,46872783,648575641.1,41317,6051055,12.91,7,2018,21.58930530716388,-0.0036101083032490378,Slight or No change
302,RCOM,EQ,2018-07-27,13.8,13.8,14.3,13.75,14.1,14.0,14.04,43057668,604491966.15,37835,6779235,15.74,7,2018,21.576346247338307,0.014492753623188248,Slight or No change
303,RCOM,EQ,2018-07-30,14.0,14.05,14.1,13.65,13.95,13.85,13.85,26609464,368485759.55,19958,5620994,21.12,7,2018,21.56820158264586,-0.010714285714285787,Slight or No change
304,RCOM,EQ,2018-07-31,13.85,13.85,14.75,13.75,14.6,14.4,14.18,59508601,843921896.7,40731,11113682,18.68,7,2018,21.55134264347117,0.03971119133574019,Slight or No change
305,RCOM,EQ,2018-08-01,14.4,14.55,15.45,14.45,14.7,14.7,14.85,107431563,1595011681.25,66284,11219134,10.44,8,2018,21.5223753581124,0.02083333333333326,Slight or No change
306,RCOM,EQ,2018-08-02,14.7,14.8,15.1,14.5,14.75,14.8,14.8,78679179,1164811543.1,50813,10527686,13.38,8,2018,21.501624306391435,0.006802721088435382,Slight or No change
307,RCOM,EQ,2018-08-03,14.8,14.8,17.0,14.75,15.55,15.65,15.88,200359638,3182549950.7,132769,22689583,11.32,8,2018,21.455984515453498,0.057432432432432456,Slight or No change
308,RCOM,EQ,2018-08-06,15.65,16.1,16.85,15.85,16.4,16.4,16.33,121614154,1986238007.0,76913,16851735,13.86,8,2018,21.432161558194373,0.047923322683705916,Slight or No change
309,RCOM,EQ,2018-08-07,16.4,16.8,17.15,16.3,16.65,16.65,16.72,110660341,1850766434.95,77197,12809869,11.58,8,2018,21.411745869666383,0.015243902439024293,Slight or No change
310,RCOM,EQ,2018-08-08,16.65,16.7,19.1,16.55,18.95,18.4,17.72,201135102,3564744052.9,116750,28319583,14.08,8,2018,21.38855606657601,0.10510510510510507,Slight or No change
311,RCOM,EQ,2018-08-09,18.4,19.0,20.5,18.7,19.95,20.05,19.81,292872833,5803065889.65,173248,29784068,10.17,8,2018,21.373715022554286,0.08967391304347849,Slight or No change
312,RCOM,EQ,2018-08-10,20.05,20.1,20.75,19.05,19.1,19.45,19.98,156677620,3130462325.3,112493,18623875,11.89,8,2018,21.36237201700924,-0.029925187032418976,Slight or No change
313,RCOM,EQ,2018-08-13,19.45,19.0,21.2,18.4,20.6,20.55,20.19,253846415,5125797013.25,161736,26867050,10.58,8,2018,21.35468465740285,0.05655526992287929,Slight or No change
314,RCOM,EQ,2018-08-14,20.55,21.15,21.7,20.45,20.55,20.65,21.05,167810134,3532697219.45,102024,19070606,11.36,8,2018,21.350303832502053,0.0048661800486617945,Slight or No change
315,RCOM,EQ,2018-08-16,20.65,20.45,21.35,17.8,18.55,18.55,19.78,205261691,4059724109.4,121549,23959540,11.67,8,2018,21.32917059647329,-0.10169491525423724,Slight or No change
316,RCOM,EQ,2018-08-17,18.55,18.55,19.9,18.05,19.15,19.2,18.94,175944067,3333110440.45,120697,11810798,6.71,8,2018,21.3154858205165,0.035040431266846195,Slight or No change
317,RCOM,EQ,2018-08-20,19.2,19.45,19.9,18.85,19.15,19.05,19.36,96234183,1863176729.1,90854,10678252,11.1,8,2018,21.307549499064383,-0.007812499999999889,Slight or No change
318,RCOM,EQ,2018-08-21,19.05,19.2,19.5,18.4,18.65,18.8,18.88,86334542,1630241190.25,88821,9146567,10.59,8,2018,21.299693527671128,-0.013123359580052507,Slight or No change
319,RCOM,EQ,2018-08-23,18.8,18.85,19.55,18.7,18.9,18.85,19.08,93925800,1792320764.85,95431,9633477,10.26,8,2018,21.29137235155566,0.0026595744680850686,Slight or No change
320,RCOM,EQ,2018-08-24,18.85,19.05,19.9,18.1,19.05,19.1,18.96,157329670,2982367304.95,153484,12176100,7.74,8,2018,21.278974374995173,0.013262599469495928,Slight or No change
321,RCOM,EQ,2018-08-27,19.1,19.4,19.45,18.6,18.75,18.7,18.95,78946669,1496393722.0,82970,12140615,15.38,8,2018,21.27167352130652,-0.020942408376963484,Slight or No change
322,RCOM,EQ,2018-08-28,18.7,18.95,18.95,18.25,18.3,18.35,18.58,60249875,1119178856.7,84290,7089461,11.77,8,2018,21.265374930820368,-0.018716577540106805,Slight or No change
323,RCOM,EQ,2018-08-29,18.35,18.2,19.0,17.2,18.7,18.55,18.15,136160531,2471784252.3,187644,13912280,10.22,8,2018,21.252209780086545,0.01089918256130784,Slight or No change
324,RCOM,EQ,2018-08-30,18.55,18.45,18.95,18.05,18.45,18.6,18.51,90415229,1673302496.75,144182,7061466,7.81,8,2018,21.24369843310787,0.0026954177897573484,Slight or No change
325,RCOM,EQ,2018-08-31,18.6,18.5,18.75,17.9,18.15,18.25,18.31,73296426,1341781949.3,69448,11507136,15.7,8,2018,21.235930395578144,-0.018817204301075363,Slight or No change
326,RCOM,EQ,2018-09-03,18.25,18.2,18.9,17.9,18.2,18.2,18.35,86233625,1582132377.2,59527,8347449,9.68,9,2018,21.226690541152593,-0.002739726027397249,Slight or No change
327,RCOM,EQ,2018-09-04,18.2,18.3,18.3,17.25,17.5,17.4,17.77,84670396,1504633717.85,51393,10152172,11.99,9,2018,21.21528920552382,-0.04395604395604402,Slight or No change
328,RCOM,EQ,2018-09-05,17.4,17.4,17.8,16.3,17.35,17.45,17.23,123554671,2128452571.7,71795,7689014,6.22,9,2018,21.19898970810819,0.00287356321839094,Slight or No change
329,RCOM,EQ,2018-09-06,17.45,17.4,17.8,17.15,17.2,17.25,17.43,54570854,950976265.0,36958,5254777,9.63,9,2018,21.191453829406246,-0.011461318051575908,Slight or No change
330,RCOM,EQ,2018-09-07,17.25,17.25,17.75,17.05,17.2,17.3,17.38,57039892,991614938.95,34338,5203488,9.12,9,2018,21.183707208155056,0.0028985507246377384,Slight or No change
331,RCOM,EQ,2018-09-10,17.3,17.25,17.6,16.85,16.85,16.95,17.16,61564607,1056257932.3,37675,5521201,8.97,9,2018,21.174630224371583,-0.020231213872832443,Slight or No change
332,RCOM,EQ,2018-09-11,16.95,16.95,17.15,16.05,16.1,16.15,16.61,59079109,981554627.85,52434,7094267,12.01,9,2018,21.164313660725742,-0.0471976401179941,Slight or No change
333,RCOM,EQ,2018-09-12,16.15,16.2,16.3,15.35,16.05,16.05,15.84,79095692,1252749850.85,56720,8546822,10.81,9,2018,21.15029375675384,-0.006191950464396134,Slight or No change
334,RCOM,EQ,2018-09-14,16.05,16.15,16.7,16.15,16.35,16.35,16.43,46317095,761186437.0,40104,6480922,13.99,9,2018,21.142600373299103,0.01869158878504673,Slight or No change
335,RCOM,EQ,2018-09-17,16.35,16.4,17.6,16.0,17.15,17.15,16.9,83977228,1419583772.85,52649,10880128,12.96,9,2018,21.13103218165827,0.048929663608562546,Slight or No change
336,RCOM,EQ,2018-09-18,17.15,17.4,17.75,15.45,16.1,16.2,16.49,143474203,2365402186.1,80037,14469573,10.09,9,2018,21.106742869429805,-0.055393586005830886,Slight or No change
337,RCOM,EQ,2018-09-19,16.2,15.8,16.1,14.6,14.95,14.9,15.36,100440182,1542816262.4,63455,12746513,12.69,9,2018,21.085413413259005,-0.08024691358024683,Slight or No change
338,RCOM,EQ,2018-09-21,14.9,14.95,15.1,12.7,13.2,13.15,13.7,151617141,2077041238.3,78986,22968095,15.15,9,2018,21.04446101641026,-0.1174496644295302,Slight or No change
339,RCOM,EQ,2018-09-24,13.15,12.7,12.9,11.25,12.1,12.25,12.3,93287496,1147797134.6,102572,9515379,10.2,9,2018,21.016624345315975,-0.0684410646387833,Slight or No change
340,RCOM,EQ,2018-09-25,12.25,12.0,12.15,11.2,11.6,11.5,11.7,85791357,1004063284.8,46454,11824994,13.78,9,2018,20.989002750914068,-0.061224489795918324,Slight or No change
341,RCOM,EQ,2018-09-26,11.5,11.9,13.2,11.5,12.85,12.9,12.26,103895838,1274081667.65,70013,11516642,11.08,9,2018,20.96066981612298,0.12173913043478257,Slight or No change
342,RCOM,EQ,2018-09-27,12.9,12.95,13.5,12.05,12.5,12.35,12.83,85636111,1098721150.7,57325,12784144,14.93,9,2018,20.935881885344035,-0.04263565891472876,Slight or No change
343,RCOM,EQ,2018-09-28,12.35,12.5,12.75,11.7,11.95,11.9,12.07,62225689,751310454.6,36421,7884527,12.67,9,2018,20.917020257934652,-0.03643724696356265,Slight or No change
344,RCOM,EQ,2018-10-01,11.9,11.9,12.1,11.1,11.95,11.95,11.56,68946146,797126243.95,39986,8491990,12.32,10,2018,20.896328673558873,0.004201680672268893,Slight or No change
345,RCOM,EQ,2018-10-03,11.95,11.65,12.45,11.3,11.6,11.8,11.93,73788111,880095553.85,51777,7264516,9.85,10,2018,20.873919959383983,-0.012552301255229992,Slight or No change
346,RCOM,EQ,2018-10-04,11.8,11.8,12.55,11.6,11.85,11.85,12.1,109738369,1327751875.9,61083,11873395,10.82,10,2018,20.840979480521852,0.004237288135593209,Slight or No change
347,RCOM,EQ,2018-10-05,11.85,11.85,12.15,11.3,11.55,11.45,11.69,56941722,665606497.5,36321,8539765,15.0,10,2018,20.82322549609929,-0.03375527426160341,Slight or No change
348,RCOM,EQ,2018-10-08,11.45,11.45,11.75,10.7,11.05,11.05,11.09,75958335,842688515.3,44221,9650215,12.7,10,2018,20.79864029140165,-0.034934497816593746,Slight or No change
349,RCOM,EQ,2018-10-09,11.05,11.05,11.3,10.6,11.1,11.05,11.0,62414174,686497508.95,34145,5199732,8.33,10,2018,20.778531268011445,0.0,Slight or No change
350,RCOM,EQ,2018-10-10,11.05,11.2,11.7,11.05,11.45,11.45,11.4,59429079,677552905.75,34523,7239991,12.18,10,2018,20.760245053169065,0.036199095022624306,Slight or No change
351,RCOM,EQ,2018-10-11,11.45,11.1,11.5,10.7,11.15,11.1,11.15,52145852,581520176.9,31844,5261230,10.09,10,2018,20.743657852151507,-0.03056768558951961,Slight or No change
352,RCOM,EQ,2018-10-12,11.1,11.45,12.2,11.35,11.65,11.65,11.81,81241350,959827095.25,46090,9955264,12.25,10,2018,20.719396181551254,0.04954954954954971,Slight or No change
353,RCOM,EQ,2018-10-15,11.65,11.8,12.0,11.5,11.7,11.65,11.72,48666488,570333911.55,27454,5693419,11.7,10,2018,20.704924473269475,0.0,Slight or No change
354,RCOM,EQ,2018-10-16,11.65,11.65,12.0,11.65,11.8,11.8,11.83,36017651,426031856.55,21769,5890801,16.36,10,2018,20.69442072093377,0.012875536480686733,Slight or No change
355,RCOM,EQ,2018-10-17,11.8,11.95,12.1,11.25,11.4,11.35,11.6,43163846,500598510.3,24640,6313320,14.63,10,2018,20.681230323209178,-0.038135593220339103,Slight or No change
356,RCOM,EQ,2018-10-19,11.35,11.55,11.55,11.0,11.25,11.15,11.2,42531236,476408652.6,22030,4733194,11.13,10,2018,20.667991825516633,-0.017621145374449254,Slight or No change
357,RCOM,EQ,2018-10-22,11.15,11.25,11.35,10.8,10.95,10.9,11.06,32771738,362581233.1,18603,4846217,14.79,10,2018,20.65754890562468,-0.022421524663677084,Slight or No change
358,RCOM,EQ,2018-10-23,10.9,10.9,11.3,10.6,10.85,10.85,10.96,49480136,542065406.8,26791,5200220,10.51,10,2018,20.64174341090719,-0.004587155963302836,Slight or No change
359,RCOM,EQ,2018-10-24,10.85,10.95,11.2,10.75,11.1,11.0,10.94,33772304,369594158.3,21588,4325806,12.81,10,2018,20.631149518889668,0.01382488479262678,Slight or No change
360,RCOM,EQ,2018-10-25,11.0,10.9,10.9,10.3,10.4,10.35,10.52,42867256,450816178.45,28387,10047935,23.44,10,2018,20.616830891901973,-0.05909090909090908,Slight or No change
361,RCOM,EQ,2018-10-26,10.35,10.35,10.4,9.8,10.05,10.0,10.03,52165776,523044744.75,32760,10087384,19.34,10,2018,20.59886787963476,-0.033816425120772875,Slight or No change
362,RCOM,EQ,2018-10-29,10.0,9.9,11.05,9.6,10.85,10.9,10.41,89042912,927354937.35,42783,12685070,14.25,10,2018,20.570938161348742,0.09000000000000008,Slight or No change
363,RCOM,EQ,2018-10-30,10.9,10.85,11.95,10.75,11.6,11.65,11.54,92640562,1069367088.5,53688,12155175,13.12,10,2018,20.54429052765162,0.0688073394495412,Slight or No change
364,RCOM,EQ,2018-10-31,11.65,11.7,12.5,11.65,12.4,12.35,12.13,73037865,885683316.25,42116,11258887,15.42,10,2018,20.52503813118314,0.060085836909871126,Slight or No change
365,RCOM,EQ,2018-11-01,12.35,12.5,14.2,12.5,14.1,14.1,13.51,144618228,1953882065.6,73232,22173616,15.33,11,2018,20.495286661713102,0.1417004048582995,Slight or No change
366,RCOM,EQ,2018-11-02,14.1,14.35,15.25,13.85,14.2,14.1,14.7,111904630,1644615917.8,62607,16925091,15.12,11,2018,20.472453586231538,0.0,Slight or No change
367,RCOM,EQ,2018-11-05,14.1,14.95,14.95,13.45,14.2,14.1,13.99,69148992,967371866.75,44295,8139903,11.77,11,2018,20.458425714175537,0.0,Slight or No change
368,RCOM,EQ,2018-11-06,14.1,14.2,14.4,13.65,13.8,13.8,13.91,35245855,490431905.95,19831,5199510,14.75,11,2018,20.450963085216248,-0.02127659574468077,Slight or No change
369,RCOM,EQ,2018-11-07,13.8,14.1,14.1,13.8,13.9,13.85,13.9,6003489,83423145.9,6102,1930822,32.16,11,2018,20.44970317278074,0.0036231884057971175,Slight or No change
370,RCOM,EQ,2018-11-09,13.85,13.7,14.3,13.5,14.3,14.2,13.9,40369648,561158610.7,23215,8800978,21.8,11,2018,20.441692174319208,0.025270758122743597,Slight or No change
